0.946493310665601,-191.751909284488
0.945974388065173,-191.760485987129
0.943909473695705,-191.841191505105
0.948956094987753,-191.779218505652
0.938395755036756,-192.390518082858
0.94999019610305,-191.825847910735
0.947118829772557,-191.748056140414
0.949662714425922,-191.80874211631
0.940109608920792,-192.170951972441
0.943457672297588,-191.868438904647
0.950441262344737,-191.853025838084
0.942507280046232,-191.93656645749
0.942394800263738,-191.945583307698
0.933281142270449,-193.280953847254
0.933041405952535,-193.330766026007
0.928436623061242,-194.415692324849
0.938109018317382,-192.431300063778
0.939533335777079,-192.240087389028
0.937244074400722,-192.561148539323
0.937212490933927,-192.566081829497
0.950254800456805,-191.841279052475
0.948501015967013,-191.765450175248
0.945336122521358,-191.777588500094
0.936113117303258,-192.746064759265
0.936750769888051,-192.639724921907
0.949261167997172,-191.790737923607
0.942163241996483,-191.964772742042
0.949756535726723,-191.813418985262
0.949911139081886,-191.821517505567
0.943331258351043,-191.876661075632
0.948347679831107,-191.761721739023
0.956974333164483,-192.76526908647
0.956860740839375,-192.740298658094
0.954839095879464,-192.353173623402
0.953463928756464,-192.148784971406
0.953372061092365,-192.136749255688
0.949619945693283,-191.806669517628
0.943548733122436,-191.862677623754
0.936547245742852,-192.673085584182
0.949190353800698,-191.787898833216
0.944995941666133,-191.789606335635
0.947435368558524,-191.748854788297
0.945249184958271,-191.780469414771
0.942728419532879,-191.919422976323
0.938661522801148,-192.35373941714
0.941588092228867,-192.01605033868
0.95507055425044,-192.39214751733
0.955460329475978,-192.460841774466
0.953873095807953,-192.204819422406
0.946304425022363,-191.754471799985
0.939183066701591,-192.284450704572
0.951529999666662,-191.936309019628
0.952176732820469,-191.997961186862
0.945038534326558,-191.787992281165
0.946624763956481,-191.750506660016
0.943959998620293,-191.838353643697
0.942132891669091,-191.967350185951
0.953331834176983,-192.131541559069
0.947767867652323,-191.751713217856
0.944676774890651,-191.802689858673
0.94457142094483,-191.807389546075
0.945090636203153,-191.786060318948
0.929111572252381,-194.241977239388
0.936674258397002,-192.652202100846
0.952119107049853,-191.992091228873
0.952988112649645,-192.08858599411
0.95478658778658,-192.344518868633
0.954443310934903,-192.289624356027
0.954310270712464,-192.269130382528
0.954276676603757,-192.264023922938
0.95360788260886,-192.168045309591
0.95461893652255,-192.31734478992
0.955725350407871,-192.509771945784
0.937887862877687,-192.463529518054
0.954150584104756,-192.245102636274
0.938739151322528,-192.343183196261
0.938496724718696,-192.376429102118
0.935282569713135,-192.892489673054
0.942646052780512,-191.92571760143
0.947541979625962,-191.749544795757
0.951752422863315,-191.956470484979
0.950604416734597,-191.863900841746
0.947433406000018,-191.748844082362
0.946302179592244,-191.754506128301
0.949304456495453,-191.792522846218
0.947020523715651,-191.748186348535
0.939202895467888,-192.281892454376
0.938086548640936,-192.434543910504
0.949410159183487,-191.797039231531
0.941659175908424,-192.009435924072
0.949936132999447,-191.82287269442
0.953292968657355,-192.126546171477
0.945970898917621,-191.760559947592
0.952320971023534,-192.012980166632
0.952249683522852,-192.005498871721
0.938888448584764,-192.323119412652
0.946218734743674,-191.755846039497
0.938657802495047,-192.354247441591
0.934772311222564,-192.986806612404
0.933246358684879,-193.288138423243
0.955773189428691,-192.51879799668
0.956076393622262,-192.577394684059
0.936500951140492,-192.68075024406
0.941934251630421,-191.984573972537
0.941018362016133,-192.071851981605
0.941239316672774,-192.049625003493
0.940006556054066,-192.182960376956
0.948682361952331,-191.770450177793
0.946747105920488,-191.749483457452
0.94595974536001,-191.760797823458
0.945896146227876,-191.762196416282
0.948212312810569,-191.7588082718
0.948682393242294,-191.770451095951
0.933085129048963,-193.321629997433
0.93257046277742,-193.430611690033
0.948745338252923,-191.772336966764
0.946766651133684,-191.749345278043
